provinsi,daerah,jenis,tahun,peng,rata_pengeluaran,variasi_pengeluaran,cluster
KEP. RIAU,PERDESAAN,MAKANAN,2019,610033.0,670387.811965812,278379.0831528715,1
KEP. RIAU,PERDESAAN,MAKANAN,2020,623234.0,670387.811965812,278379.0831528715,1
KEP. RIAU,PERDESAAN,MAKANAN,2021,645900.0,670387.811965812,278379.0831528715,1
KEP. RIAU,PERDESAAN,MAKANAN,2022,672520.0,670387.811965812,278379.0831528715,1
KEP. RIAU,PERDESAAN,NONMAKANAN,2007,177560.0,670387.811965812,278379.0831528715,1
KEP. RIAU,PERDESAAN,NONMAKANAN,2008,179011.0,670387.811965812,278379.0831528715,1
KEP. RIAU,PERDESAAN,NONMAKANAN,2009,194304.0,670387.811965812,278379.0831528715,1
KEP. RIAU,PERDESAAN,NONMAKANAN,2010,210170.0,670387.811965812,278379.0831528715,1
KEP. RIAU,PERDESAAN,NONMAKANAN,2011,276481.0,670387.811965812,278379.0831528715,1
KEP. RIAU,PERDESAAN,NONMAKANAN,2012,316831.0,670387.811965812,278379.0831528715,1
KEP. RIAU,PERDESAAN,NONMAKANAN,2013,316199.0,670387.811965812,278379.0831528715,1
KEP. RIAU,PERDESAAN,NONMAKANAN,2014,345570.0,670387.811965812,278379.0831528715,1
KEP. RIAU,PERDESAAN,NONMAKANAN,2015,404211.0,670387.811965812,278379.0831528715,1
KEP. RIAU,PERDESAAN,NONMAKANAN,2016,464081.0,670387.811965812,278379.0831528715,1
KEP. RIAU,PERDESAAN,NONMAKANAN,2017,442556.0,670387.811965812,278379.0831528715,1
KEP. RIAU,PERDESAAN,NONMAKANAN,2018,496566.0,670387.811965812,278379.0831528715,1
KEP. RIAU,PERDESAAN,NONMAKANAN,2019,499045.0,670387.811965812,278379.0831528715,1
KEP. RIAU,PERDESAAN,NONMAKANAN,2020,520509.0,670387.811965812,278379.0831528715,1
KEP. RIAU,PERDESAAN,NONMAKANAN,2021,518795.0,670387.811965812,278379.0831528715,1
KEP. RIAU,PERDESAAN,NONMAKANAN,2022,515616.0,670387.811965812,278379.0831528715,1
KEP. RIAU,PERDESAAN,TOTAL,2007,393909.0,670387.811965812,278379.0831528715,1
KEP. RIAU,PERDESAAN,TOTAL,2008,423212.0,670387.811965812,278379.0831528715,1
KEP. RIAU,PERDESAAN,TOTAL,2009,498205.0,670387.811965812,278379.0831528715,1
KEP. RIAU,PERDESAAN,TOTAL,2010,551287.0,670387.811965812,278379.0831528715,1
KEP. RIAU,PERDESAAN,TOTAL,2011,676699.0,670387.811965812,278379.0831528715,1
KEP. RIAU,PERDESAAN,TOTAL,2012,733610.0,670387.811965812,278379.0831528715,1
KEP. RIAU,PERDESAAN,TOTAL,2013,753834.0,670387.811965812,278379.0831528715,1
KEP. RIAU,PERDESAAN,TOTAL,2014,826358.0,670387.811965812,278379.0831528715,1
KEP. RIAU,PERDESAAN,TOTAL,2015,885086.0,670387.811965812,278379.0831528715,1
KEP. RIAU,PERDESAAN,TOTAL,2016,966127.0,670387.811965812,278379.0831528715,1
KEP. RIAU,PERDESAAN,TOTAL,2017,1005233.0,670387.811965812,278379.0831528715,1
KEP. RIAU,PERDESAAN,TOTAL,2018,1086852.0,670387.811965812,278379.0831528715,1
KEP. RIAU,PERDESAAN,TOTAL,2019,1109078.0,670387.811965812,278379.0831528715,1
KEP. RIAU,PERDESAAN,TOTAL,2020,1143743.0,670387.811965812,278379.0831528715,1
KEP. RIAU,PERDESAAN,TOTAL,2021,1164695.0,670387.811965812,278379.0831528715,1
KEP. RIAU,PERDESAAN,TOTAL,2022,1188137.0,670387.811965812,278379.0831528715,1
KEP. RIAU,PERKOTAAN,MAKANAN,2007,267165.0,670387.811965812,278379.0831528715,1
KEP. RIAU,PERKOTAAN,MAKANAN,2008,301036.0,670387.811965812,278379.0831528715,1
KEP. RIAU,PERKOTAAN,MAKANAN,2009,330344.0,670387.811965812,278379.0831528715,1
KEP. RIAU,PERKOTAAN,MAKANAN,2010,388302.0,670387.811965812,278379.0831528715,1
KEP. RIAU,PERKOTAAN,MAKANAN,2011,437751.0,670387.811965812,278379.0831528715,1
KEP. RIAU,PERKOTAAN,MAKANAN,2012,481921.0,670387.811965812,278379.0831528715,1
KEP. RIAU,PERKOTAAN,MAKANAN,2013,524552.0,670387.811965812,278379.0831528715,1
KEP. RIAU,PERKOTAAN,MAKANAN,2014,592970.0,670387.811965812,278379.0831528715,1
KEP. RIAU,PERKOTAAN,MAKANAN,2015,625859.0,670387.811965812,278379.0831528715,1
KEP. RIAU,PERKOTAAN,MAKANAN,2016,714538.0,670387.811965812,278379.0831528715,1
KEP. RIAU,PERKOTAAN,MAKANAN,2017,794255.0,670387.811965812,278379.0831528715,1
KEP. RIAU,PERKOTAAN,MAKANAN,2018,774057.0,670387.811965812,278379.0831528715,1
KEP. RIAU,PERKOTAAN,MAKANAN,2019,809149.0,670387.811965812,278379.0831528715,1
KEP. RIAU,PERKOTAAN,MAKANAN,2020,819974.0,670387.811965812,278379.0831528715,1
KEP. RIAU,PERKOTAAN,MAKANAN,2021,842908.0,670387.811965812,278379.0831528715,1
KEP. RIAU,PERKOTAAN,MAKANAN,2022,868121.0,670387.811965812,278379.0831528715,1
KEP. RIAU,PERKOTAAN,NONMAKANAN,2007,358745.0,670387.811965812,278379.0831528715,1
KEP. RIAU,PERKOTAAN,NONMAKANAN,2008,381144.0,670387.811965812,278379.0831528715,1
KEP. RIAU,PERKOTAAN,NONMAKANAN,2009,375648.0,670387.811965812,278379.0831528715,1
KEP. RIAU,PERKOTAAN,NONMAKANAN,2010,410110.0,670387.811965812,278379.0831528715,1
KEP. RIAU,PERKOTAAN,NONMAKANAN,2011,514845.0,670387.811965812,278379.0831528715,1
KEP. RIAU,PERKOTAAN,NONMAKANAN,2012,572809.0,670387.811965812,278379.0831528715,1
KEP. RIAU,PERKOTAAN,NONMAKANAN,2013,653772.0,670387.811965812,278379.0831528715,1
KEP. RIAU,PERKOTAAN,NONMAKANAN,2014,764558.0,670387.811965812,278379.0831528715,1
KEP. RIAU,PERKOTAAN,NONMAKANAN,2015,809066.0,670387.811965812,278379.0831528715,1
KEP. RIAU,PERKOTAAN,NONMAKANAN,2016,842368.0,670387.811965812,278379.0831528715,1
KEP. RIAU,PERKOTAAN,NONMAKANAN,2017,869299.0,670387.811965812,278379.0831528715,1
KEP. RIAU,PERKOTAAN,NONMAKANAN,2018,881087.0,670387.811965812,278379.0831528715,1
KEP. RIAU,PERKOTAAN,NONMAKANAN,2019,1044092.0,670387.811965812,278379.0831528715,1
KEP. RIAU,PERKOTAAN,NONMAKANAN,2020,1023031.0,670387.811965812,278379.0831528715,1
KEP. RIAU,PERKOTAAN,NONMAKANAN,2021,1068082.0,670387.811965812,278379.0831528715,1
KEP. RIAU,PERKOTAAN,NONMAKANAN,2022,1044718.0,670387.811965812,278379.0831528715,1
KEP. RIAU,PERKOTAAN,TOTAL,2007,625910.0,670387.811965812,278379.0831528715,1
KEP. RIAU,PERKOTAAN,TOTAL,2008,682181.0,670387.811965812,278379.0831528715,1
KEP. RIAU,PERKOTAAN,TOTAL,2009,705993.0,670387.811965812,278379.0831528715,1
KEP. RIAU,PERKOTAAN,TOTAL,2010,798412.0,670387.811965812,278379.0831528715,1
KEP. RIAU,PERKOTAAN,TOTAL,2011,952596.0,670387.811965812,278379.0831528715,1
KEP. RIAU,PERKOTAAN,TOTAL,2012,1054730.0,670387.811965812,278379.0831528715,1
KEP. RIAU,PERKOTAAN,TOTAL,2013,1178323.0,670387.811965812,278379.0831528715,1
KEP. RIAU,PERKOTAAN,TOTAL,2014,1357528.0,670387.811965812,278379.0831528715,1
KEP. RIAU,PERDESAANPERKOTAAN,MAKANAN,2011,431248.0,670387.811965812,278379.0831528715,1
KEP. RIAU,PERDESAANPERKOTAAN,MAKANAN,2012,470371.0,670387.811965812,278379.0831528715,1
KEP. RIAU,PERDESAANPERKOTAAN,MAKANAN,2013,508569.0,670387.811965812,278379.0831528715,1
KEP. RIAU,PERDESAANPERKOTAAN,MAKANAN,2014,574814.0,670387.811965812,278379.0831528715,1
KEP. RIAU,PERDESAANPERKOTAAN,MAKANAN,2015,602071.0,670387.811965812,278379.0831528715,1
KEP. RIAU,PERDESAANPERKOTAAN,MAKANAN,2016,681525.0,670387.811965812,278379.0831528715,1
KEP. RIAU,PERDESAANPERKOTAAN,MAKANAN,2017,759543.0,670387.811965812,278379.0831528715,1
KEP. RIAU,PERDESAANPERKOTAAN,MAKANAN,2018,747943.0,670387.811965812,278379.0831528715,1
KEP. RIAU,PERDESAANPERKOTAAN,MAKANAN,2019,789056.0,670387.811965812,278379.0831528715,1
KEP. RIAU,PERDESAANPERKOTAAN,MAKANAN,2020,800424.0,670387.811965812,278379.0831528715,1
KEP. RIAU,PERDESAANPERKOTAAN,MAKANAN,2021,828206.0,670387.811965812,278379.0831528715,1
KEP. RIAU,PERDESAANPERKOTAAN,MAKANAN,2022,846221.0,670387.811965812,278379.0831528715,1
KEP. RIAU,PERDESAANPERKOTAAN,NONMAKANAN,2011,473543.0,670387.811965812,278379.0831528715,1
KEP. RIAU,PERDESAANPERKOTAAN,NONMAKANAN,2012,527422.0,670387.811965812,278379.0831528715,1
KEP. RIAU,PERDESAANPERKOTAAN,NONMAKANAN,2013,591696.0,670387.811965812,278379.0831528715,1
KEP. RIAU,PERDESAANPERKOTAAN,NONMAKANAN,2014,696748.0,670387.811965812,278379.0831528715,1
KEP. RIAU,PERDESAANPERKOTAAN,NONMAKANAN,2015,742641.0,670387.811965812,278379.0831528715,1
KEP. RIAU,PERDESAANPERKOTAAN,NONMAKANAN,2016,783597.0,670387.811965812,278379.0831528715,1
KEP. RIAU,PERDESAANPERKOTAAN,NONMAKANAN,2017,805333.0,670387.811965812,278379.0831528715,1
KEP. RIAU,PERDESAANPERKOTAAN,NONMAKANAN,2018,826447.0,670387.811965812,278379.0831528715,1
KEP. RIAU,PERDESAANPERKOTAAN,NONMAKANAN,2019,989093.0,670387.811965812,278379.0831528715,1
KEP. RIAU,PERDESAANPERKOTAAN,NONMAKANAN,2020,973096.0,670387.811965812,278379.0831528715,1
KEP. RIAU,PERDESAANPERKOTAAN,NONMAKANAN,2021,1027089.0,670387.811965812,278379.0831528715,1
KEP. RIAU,PERDESAANPERKOTAAN,NONMAKANAN,2022,985478.0,670387.811965812,278379.0831528715,1
KEP. RIAU,PERDESAANPERKOTAAN,TOTAL,2011,904790.0,670387.811965812,278379.0831528715,1
KEP. RIAU,PERDESAANPERKOTAAN,TOTAL,2012,997793.0,670387.811965812,278379.0831528715,1
KEP. RIAU,PERDESAANPERKOTAAN,TOTAL,2013,1100265.0,670387.811965812,278379.0831528715,1
KEP. RIAU,PERDESAANPERKOTAAN,TOTAL,2014,1271562.0,670387.811965812,278379.0831528715,1
KEP. RIAU,PERDESAANPERKOTAAN,TOTAL,2015,1344712.0,670387.811965812,278379.0831528715,1
DKI JAKARTA,PERKOTAAN,MAKANAN,2007,272821.0,859616.6379310344,288273.8804351642,1
DKI JAKARTA,PERKOTAAN,MAKANAN,2008,313878.0,859616.6379310344,288273.8804351642,1
DKI JAKARTA,PERKOTAAN,MAKANAN,2009,357934.0,859616.6379310344,288273.8804351642,1
DKI JAKARTA,PERKOTAAN,MAKANAN,2010,398782.0,859616.6379310344,288273.8804351642,1
DKI JAKARTA,PERKOTAAN,MAKANAN,2011,457669.0,859616.6379310344,288273.8804351642,1
DKI JAKARTA,PERKOTAAN,MAKANAN,2012,519028.0,859616.6379310344,288273.8804351642,1
DKI JAKARTA,PERKOTAAN,MAKANAN,2013,603269.0,859616.6379310344,288273.8804351642,1
DKI JAKARTA,PERKOTAAN,MAKANAN,2014,623186.0,859616.6379310344,288273.8804351642,1
DKI JAKARTA,PERKOTAAN,MAKANAN,2015,615486.0,859616.6379310344,288273.8804351642,1
DKI JAKARTA,PERKOTAAN,MAKANAN,2016,692206.0,859616.6379310344,288273.8804351642,1
DKI JAKARTA,PERKOTAAN,MAKANAN,2017,797828.0,859616.6379310344,288273.8804351642,1
DKI JAKARTA,PERKOTAAN,MAKANAN,2018,847846.0,859616.6379310344,288273.8804351642,1
DKI JAKARTA,PERKOTAAN,MAKANAN,2019,877448.0,859616.6379310344,288273.8804351642,1
DKI JAKARTA,PERKOTAAN,MAKANAN,2020,944687.0,859616.6379310344,288273.8804351642,1
DKI JAKARTA,PERKOTAAN,MAKANAN,2021,923932.0,859616.6379310344,288273.8804351642,1
DKI JAKARTA,PERKOTAAN,MAKANAN,2022,953320.0,859616.6379310344,288273.8804351642,1
DKI JAKARTA,PERKOTAAN,NONMAKANAN,2007,500586.0,859616.6379310344,288273.8804351642,1
DKI JAKARTA,PERKOTAAN,NONMAKANAN,2008,549789.0,859616.6379310344,288273.8804351642,1
DKI JAKARTA,PERKOTAAN,NONMAKANAN,2009,580449.0,859616.6379310344,288273.8804351642,1
DKI JAKARTA,PERKOTAAN,NONMAKANAN,2010,625432.0,859616.6379310344,288273.8804351642,1
DKI JAKARTA,PERKOTAAN,NONMAKANAN,2011,898019.0,859616.6379310344,288273.8804351642,1
DKI JAKARTA,PERKOTAAN,NONMAKANAN,2012,884071.0,859616.6379310344,288273.8804351642,1
DKI JAKARTA,PERKOTAAN,NONMAKANAN,2013,925160.0,859616.6379310344,288273.8804351642,1
DKI JAKARTA,PERKOTAAN,NONMAKANAN,2014,1085089.0,859616.6379310344,288273.8804351642,1
DKI JAKARTA,PERKOTAAN,NONMAKANAN,2015,1157945.0,859616.6379310344,288273.8804351642,1
DKI JAKARTA,PERKOTAAN,NONMAKANAN,2016,1184441.0,859616.6379310344,288273.8804351642,1
DKI JAKARTA,PERKOTAAN,NONMAKANAN,2017,1199617.0,859616.6379310344,288273.8804351642,1
DKI JAKARTA,PERKOTAAN,NONMAKANAN,2018,1191309.0,859616.6379310344,288273.8804351642,1
DKI JAKARTA,PERKOTAAN,NONMAKANAN,2019,1278663.0,859616.6379310344,288273.8804351642,1
DKI JAKARTA,PERKOTAAN,NONMAKANAN,2020,1313304.0,859616.6379310344,288273.8804351642,1
DKI JAKARTA,PERKOTAAN,TOTAL,2007,773407.0,859616.6379310344,288273.8804351642,1
DKI JAKARTA,PERKOTAAN,TOTAL,2008,863667.0,859616.6379310344,288273.8804351642,1
DKI JAKARTA,PERKOTAAN,TOTAL,2009,938383.0,859616.6379310344,288273.8804351642,1
DKI JAKARTA,PERKOTAAN,TOTAL,2010,1024214.0,859616.6379310344,288273.8804351642,1
DKI JAKARTA,PERKOTAAN,TOTAL,2011,1355688.0,859616.6379310344,288273.8804351642,1
DKI JAKARTA,PERDESAANPERKOTAAN,MAKANAN,2011,457669.0,859616.6379310344,288273.8804351642,1
DKI JAKARTA,PERDESAANPERKOTAAN,MAKANAN,2012,519028.0,859616.6379310344,288273.8804351642,1
DKI JAKARTA,PERDESAANPERKOTAAN,MAKANAN,2013,603269.0,859616.6379310344,288273.8804351642,1
DKI JAKARTA,PERDESAANPERKOTAAN,MAKANAN,2014,623186.0,859616.6379310344,288273.8804351642,1
DKI JAKARTA,PERDESAANPERKOTAAN,MAKANAN,2015,615486.0,859616.6379310344,288273.8804351642,1
DKI JAKARTA,PERDESAANPERKOTAAN,MAKANAN,2016,692207.0,859616.6379310344,288273.8804351642,1
DKI JAKARTA,PERDESAANPERKOTAAN,MAKANAN,2017,797828.0,859616.6379310344,288273.8804351642,1
DKI JAKARTA,PERDESAANPERKOTAAN,MAKANAN,2018,847846.0,859616.6379310344,288273.8804351642,1
DKI JAKARTA,PERDESAANPERKOTAAN,MAKANAN,2019,877448.0,859616.6379310344,288273.8804351642,1
DKI JAKARTA,PERDESAANPERKOTAAN,MAKANAN,2020,944687.0,859616.6379310344,288273.8804351642,1
DKI JAKARTA,PERDESAANPERKOTAAN,MAKANAN,2021,923932.0,859616.6379310344,288273.8804351642,1
DKI JAKARTA,PERDESAANPERKOTAAN,MAKANAN,2022,953320.0,859616.6379310344,288273.8804351642,1
DKI JAKARTA,PERDESAANPERKOTAAN,NONMAKANAN,2011,898019.0,859616.6379310344,288273.8804351642,1
DKI JAKARTA,PERDESAANPERKOTAAN,NONMAKANAN,2012,884071.0,859616.6379310344,288273.8804351642,1
DKI JAKARTA,PERDESAANPERKOTAAN,NONMAKANAN,2013,925160.0,859616.6379310344,288273.8804351642,1
DKI JAKARTA,PERDESAANPERKOTAAN,NONMAKANAN,2014,1085089.0,859616.6379310344,288273.8804351642,1
DKI JAKARTA,PERDESAANPERKOTAAN,NONMAKANAN,2015,1157945.0,859616.6379310344,288273.8804351642,1
DKI JAKARTA,PERDESAANPERKOTAAN,NONMAKANAN,2016,1184441.0,859616.6379310344,288273.8804351642,1
DKI JAKARTA,PERDESAANPERKOTAAN,NONMAKANAN,2017,1199617.0,859616.6379310344,288273.8804351642,1
DKI JAKARTA,PERDESAANPERKOTAAN,NONMAKANAN,2018,1191309.0,859616.6379310344,288273.8804351642,1
DKI JAKARTA,PERDESAANPERKOTAAN,NONMAKANAN,2019,1278663.0,859616.6379310344,288273.8804351642,1
DKI JAKARTA,PERDESAANPERKOTAAN,NONMAKANAN,2020,1313304.0,859616.6379310344,288273.8804351642,1
DKI JAKARTA,PERDESAANPERKOTAAN,TOTAL,2011,1355688.0,859616.6379310344,288273.8804351642,1
JAWA BARAT,PERDESAAN,MAKANAN,2007,153304.0,545451.7637795275,286461.0537467073,0
JAWA BARAT,PERDESAAN,MAKANAN,2008,165387.0,545451.7637795275,286461.0537467073,0
JAWA BARAT,PERDESAAN,MAKANAN,2009,192426.0,545451.7637795275,286461.0537467073,0
JAWA BARAT,PERDESAAN,MAKANAN,2010,222277.0,545451.7637795275,286461.0537467073,0
JAWA BARAT,PERDESAAN,MAKANAN,2011,250476.0,545451.7637795275,286461.0537467073,0
JAWA BARAT,PERDESAAN,MAKANAN,2012,265181.0,545451.7637795275,286461.0537467073,0
JAWA BARAT,PERDESAAN,MAKANAN,2013,291786.0,545451.7637795275,286461.0537467073,0
JAWA BARAT,PERDESAAN,MAKANAN,2014,328238.0,545451.7637795275,286461.0537467073,0
JAWA BARAT,PERDESAAN,MAKANAN,2015,378794.0,545451.7637795275,286461.0537467073,0
JAWA BARAT,PERDESAAN,MAKANAN,2016,395806.0,545451.7637795275,286461.0537467073,0
JAWA BARAT,PERDESAAN,MAKANAN,2017,484115.0,545451.7637795275,286461.0537467073,0
JAWA BARAT,PERDESAAN,MAKANAN,2018,529194.0,545451.7637795275,286461.0537467073,0
JAWA BARAT,PERDESAAN,MAKANAN,2019,533831.0,545451.7637795275,286461.0537467073,0
JAWA BARAT,PERDESAAN,MAKANAN,2020,568464.0,545451.7637795275,286461.0537467073,0
JAWA BARAT,PERDESAAN,MAKANAN,2021,602593.0,545451.7637795275,286461.0537467073,0
JAWA BARAT,PERDESAAN,MAKANAN,2022,630058.0,545451.7637795275,286461.0537467073,0
JAWA BARAT,PERDESAAN,NONMAKANAN,2007,103853.0,545451.7637795275,286461.0537467073,0
JAWA BARAT,PERDESAAN,NONMAKANAN,2008,115067.0,545451.7637795275,286461.0537467073,0
JAWA BARAT,PERDESAAN,NONMAKANAN,2009,131846.0,545451.7637795275,286461.0537467073,0
JAWA BARAT,PERDESAAN,NONMAKANAN,2010,145100.0,545451.7637795275,286461.0537467073,0
JAWA BARAT,PERDESAAN,NONMAKANAN,2011,168911.0,545451.7637795275,286461.0537467073,0
JAWA BARAT,PERDESAAN,NONMAKANAN,2012,165944.0,545451.7637795275,286461.0537467073,0
JAWA BARAT,PERDESAAN,NONMAKANAN,2013,177333.0,545451.7637795275,286461.0537467073,0
JAWA BARAT,PERDESAAN,NONMAKANAN,2014,232544.0,545451.7637795275,286461.0537467073,0
JAWA BARAT,PERDESAAN,NONMAKANAN,2015,274900.0,545451.7637795275,286461.0537467073,0
JAWA BARAT,PERDESAAN,NONMAKANAN,2016,298301.0,545451.7637795275,286461.0537467073,0
JAWA BARAT,PERDESAAN,NONMAKANAN,2017,322523.0,545451.7637795275,286461.0537467073,0
JAWA BARAT,PERDESAAN,NONMAKANAN,2018,357131.0,545451.7637795275,286461.0537467073,0
JAWA BARAT,PERDESAAN,NONMAKANAN,2019,380464.0,545451.7637795275,286461.0537467073,0
JAWA BARAT,PERDESAAN,NONMAKANAN,2020,409189.0,545451.7637795275,286461.0537467073,0
JAWA BARAT,PERDESAAN,NONMAKANAN,2021,406828.0,545451.7637795275,286461.0537467073,0
JAWA BARAT,PERDESAAN,NONMAKANAN,2022,426145.0,545451.7637795275,286461.0537467073,0
JAWA BARAT,PERDESAAN,TOTAL,2007,257157.0,545451.7637795275,286461.0537467073,0
JAWA BARAT,PERDESAAN,TOTAL,2008,280454.0,545451.7637795275,286461.0537467073,0
JAWA BARAT,PERDESAAN,TOTAL,2009,324273.0,545451.7637795275,286461.0537467073,0
JAWA BARAT,PERDESAAN,TOTAL,2010,367377.0,545451.7637795275,286461.0537467073,0
JAWA BARAT,PERDESAAN,TOTAL,2011,419387.0,545451.7637795275,286461.0537467073,0
JAWA BARAT,PERDESAAN,TOTAL,2012,431125.0,545451.7637795275,286461.0537467073,0
JAWA BARAT,PERDESAAN,TOTAL,2013,469119.0,545451.7637795275,286461.0537467073,0
JAWA BARAT,PERDESAAN,TOTAL,2014,560782.0,545451.7637795275,286461.0537467073,0
JAWA BARAT,PERDESAAN,TOTAL,2015,653694.0,545451.7637795275,286461.0537467073,0
JAWA BARAT,PERDESAAN,TOTAL,2016,694106.0,545451.7637795275,286461.0537467073,0
JAWA BARAT,PERDESAAN,TOTAL,2017,806638.0,545451.7637795275,286461.0537467073,0
JAWA BARAT,PERDESAAN,TOTAL,2018,886325.0,545451.7637795275,286461.0537467073,0
JAWA BARAT,PERDESAAN,TOTAL,2019,914296.0,545451.7637795275,286461.0537467073,0
JAWA BARAT,PERDESAAN,TOTAL,2020,977654.0,545451.7637795275,286461.0537467073,0
JAWA BARAT,PERDESAAN,TOTAL,2021,1009421.0,545451.7637795275,286461.0537467073,0
JAWA BARAT,PERDESAAN,TOTAL,2022,1056204.0,545451.7637795275,286461.0537467073,0
JAWA BARAT,PERKOTAAN,MAKANAN,2007,199577.0,545451.7637795275,286461.0537467073,0
JAWA BARAT,PERKOTAAN,MAKANAN,2008,223205.0,545451.7637795275,286461.0537467073,0
JAWA BARAT,PERKOTAAN,MAKANAN,2009,239201.0,545451.7637795275,286461.0537467073,0
JAWA BARAT,PERKOTAAN,MAKANAN,2010,278285.0,545451.7637795275,286461.0537467073,0
JAWA BARAT,PERKOTAAN,MAKANAN,2011,322195.0,545451.7637795275,286461.0537467073,0
JAWA BARAT,PERKOTAAN,MAKANAN,2012,380259.0,545451.7637795275,286461.0537467073,0
JAWA BARAT,PERKOTAAN,MAKANAN,2013,413777.0,545451.7637795275,286461.0537467073,0
JAWA BARAT,PERKOTAAN,MAKANAN,2014,406530.0,545451.7637795275,286461.0537467073,0
JAWA BARAT,PERKOTAAN,MAKANAN,2015,448748.0,545451.7637795275,286461.0537467073,0
JAWA BARAT,PERKOTAAN,MAKANAN,2016,514628.0,545451.7637795275,286461.0537467073,0
JAWA BARAT,PERKOTAAN,MAKANAN,2017,593467.0,545451.7637795275,286461.0537467073,0
JAWA BARAT,PERKOTAAN,MAKANAN,2018,626039.0,545451.7637795275,286461.0537467073,0
JAWA BARAT,PERKOTAAN,MAKANAN,2019,659200.0,545451.7637795275,286461.0537467073,0
JAWA BARAT,PERKOTAAN,MAKANAN,2020,682461.0,545451.7637795275,286461.0537467073,0
JAWA BARAT,PERKOTAAN,MAKANAN,2021,698336.0,545451.7637795275,286461.0537467073,0
JAWA BARAT,PERKOTAAN,MAKANAN,2022,729521.0,545451.7637795275,286461.0537467073,0
JAWA BARAT,PERKOTAAN,NONMAKANAN,2007,244837.0,545451.7637795275,286461.0537467073,0
JAWA BARAT,PERKOTAAN,NONMAKANAN,2008,255333.0,545451.7637795275,286461.0537467073,0
JAWA BARAT,PERKOTAAN,NONMAKANAN,2009,289004.0,545451.7637795275,286461.0537467073,0
JAWA BARAT,PERKOTAAN,NONMAKANAN,2010,293690.0,545451.7637795275,286461.0537467073,0
JAWA BARAT,PERKOTAAN,NONMAKANAN,2011,385386.0,545451.7637795275,286461.0537467073,0
JAWA BARAT,PERKOTAAN,NONMAKANAN,2012,385707.0,545451.7637795275,286461.0537467073,0
JAWA BARAT,PERKOTAAN,NONMAKANAN,2013,447852.0,545451.7637795275,286461.0537467073,0
JAWA BARAT,PERKOTAAN,NONMAKANAN,2014,505206.0,545451.7637795275,286461.0537467073,0
JAWA BARAT,PERKOTAAN,NONMAKANAN,2015,566242.0,545451.7637795275,286461.0537467073,0
JAWA BARAT,PERKOTAAN,NONMAKANAN,2016,599330.0,545451.7637795275,286461.0537467073,0
JAWA BARAT,PERKOTAAN,NONMAKANAN,2017,625683.0,545451.7637795275,286461.0537467073,0
JAWA BARAT,PERKOTAAN,NONMAKANAN,2018,707932.0,545451.7637795275,286461.0537467073,0
JAWA BARAT,PERKOTAAN,NONMAKANAN,2019,715976.0,545451.7637795275,286461.0537467073,0
JAWA BARAT,PERKOTAAN,NONMAKANAN,2020,748323.0,545451.7637795275,286461.0537467073,0
JAWA BARAT,PERKOTAAN,NONMAKANAN,2021,776090.0,545451.7637795275,286461.0537467073,0
JAWA BARAT,PERKOTAAN,NONMAKANAN,2022,810707.0,545451.7637795275,286461.0537467073,0
JAWA BARAT,PERKOTAAN,TOTAL,2007,444414.0,545451.7637795275,286461.0537467073,0
JAWA BARAT,PERKOTAAN,TOTAL,2008,478538.0,545451.7637795275,286461.0537467073,0
JAWA BARAT,PERKOTAAN,TOTAL,2009,528206.0,545451.7637795275,286461.0537467073,0
JAWA BARAT,PERKOTAAN,TOTAL,2010,571975.0,545451.7637795275,286461.0537467073,0
JAWA BARAT,PERKOTAAN,TOTAL,2011,707581.0,545451.7637795275,286461.0537467073,0
JAWA BARAT,PERKOTAAN,TOTAL,2012,765967.0,545451.7637795275,286461.0537467073,0
JAWA BARAT,PERKOTAAN,TOTAL,2013,861629.0,545451.7637795275,286461.0537467073,0
JAWA BARAT,PERKOTAAN,TOTAL,2014,911736.0,545451.7637795275,286461.0537467073,0
JAWA BARAT,PERKOTAAN,TOTAL,2015,1014991.0,545451.7637795275,286461.0537467073,0
JAWA BARAT,PERKOTAAN,TOTAL,2016,1113959.0,545451.7637795275,286461.0537467073,0
JAWA BARAT,PERKOTAAN,TOTAL,2017,1219151.0,545451.7637795275,286461.0537467073,0
JAWA BARAT,PERKOTAAN,TOTAL,2018,1333971.0,545451.7637795275,286461.0537467073,0
JAWA BARAT,PERDESAANPERKOTAAN,MAKANAN,2011,297590.0,545451.7637795275,286461.0537467073,0
JAWA BARAT,PERDESAANPERKOTAAN,MAKANAN,2012,340757.0,545451.7637795275,286461.0537467073,0
JAWA BARAT,PERDESAANPERKOTAAN,MAKANAN,2013,371881.0,545451.7637795275,286461.0537467073,0
JAWA BARAT,PERDESAANPERKOTAAN,MAKANAN,2014,380224.0,545451.7637795275,286461.0537467073,0
JAWA BARAT,PERDESAANPERKOTAAN,MAKANAN,2015,425883.0,545451.7637795275,286461.0537467073,0
JAWA BARAT,PERDESAANPERKOTAAN,MAKANAN,2016,477814.0,545451.7637795275,286461.0537467073,0
JAWA BARAT,PERDESAANPERKOTAAN,MAKANAN,2017,562766.0,545451.7637795275,286461.0537467073,0
JAWA BARAT,PERDESAANPERKOTAAN,MAKANAN,2018,600966.0,545451.7637795275,286461.0537467073,0
JAWA BARAT,PERDESAANPERKOTAAN,MAKANAN,2019,629740.0,545451.7637795275,286461.0537467073,0
JAWA BARAT,PERDESAANPERKOTAAN,MAKANAN,2020,655838.0,545451.7637795275,286461.0537467073,0
